feature_i,feature_j,correlation,abs_correlation
7,56,0.059627339726278844,0.059627339726278844
0,60,0.059569156268671215,0.059569156268671215
9,48,-0.059550927294785165,0.059550927294785165
2,22,0.059530425156222914,0.059530425156222914
13,38,0.059464028447424634,0.059464028447424634
23,54,0.05941622945114132,0.05941622945114132
18,43,-0.05937045091104756,0.05937045091104756
11,27,-0.059342632384510374,0.059342632384510374
12,49,0.05927226359780013,0.05927226359780013
26,35,-0.059264532646858346,0.059264532646858346
18,58,0.05920376723130034,0.05920376723130034
4,51,0.059178161870324125,0.059178161870324125
0,37,0.059132501396042605,0.059132501396042605
16,61,0.059003515618054996,0.059003515618054996
16,35,-0.058973418339637595,0.058973418339637595
6,57,-0.058787828087633914,0.058787828087633914
29,38,-0.05870798744114223,0.05870798744114223
16,36,0.05867479739322674,0.05867479739322674
39,59,0.05865929153651747,0.05865929153651747
3,24,-0.05861045765253247,0.05861045765253247
32,35,0.058568181843331735,0.058568181843331735
38,59,-0.0583583661142776,0.0583583661142776
32,61,-0.058292372869179404,0.058292372869179404
15,55,-0.05823166019525702,0.05823166019525702
35,40,0.05806199670955501,0.05806199670955501
17,62,-0.05793661126495983,0.05793661126495983
49,62,0.05779053263115045,0.05779053263115045
20,30,-0.05777094068099668,0.05777094068099668
28,62,0.05774856865499248,0.05774856865499248
27,43,-0.05767588893959964,0.05767588893959964
53,59,0.05767412598159603,0.05767412598159603
27,47,0.05764400194988926,0.05764400194988926
15,29,0.057627262705813614,0.057627262705813614
24,35,0.057590614633078144,0.057590614633078144
2,47,0.057584103874244945,0.057584103874244945
1,62,-0.05749392107315338,0.05749392107315338
18,49,0.05745801264032648,0.05745801264032648
15,58,-0.0574575292147367,0.0574575292147367
44,49,0.057456824393751466,0.057456824393751466
12,32,-0.05741884217050489,0.05741884217050489
30,52,0.05740524854309751,0.05740524854309751
32,40,0.05739627125066258,0.05739627125066258
49,55,0.057254074267996315,0.057254074267996315
29,33,-0.05705872425239533,0.05705872425239533
17,60,-0.056923739461887016,0.056923739461887016
3,48,0.05675830878436919,0.05675830878436919
21,61,0.056707352330465095,0.056707352330465095
13,39,-0.056621403116381856,0.056621403116381856
17,18,0.056612214310168704,0.056612214310168704
48,51,0.056601864439918805,0.056601864439918805
17,57,-0.056552519452550715,0.056552519452550715
22,53,0.05636683697757156,0.05636683697757156
4,58,-0.05634972378619454,0.05634972378619454
35,39,0.05633852778798963,0.05633852778798963
5,29,-0.05632759642088161,0.05632759642088161
28,42,0.05628770046992646,0.05628770046992646
30,42,0.056168212731361085,0.056168212731361085
23,32,-0.05604655191263391,0.05604655191263391
17,34,-0.055999512442861006,0.055999512442861006
8,21,0.05595246679288717,0.05595246679288717
5,16,-0.05592288645422902,0.05592288645422902
23,51,0.05560204464217659,0.05560204464217659
15,52,-0.05540174014239771,0.05540174014239771
16,34,-0.055268178147753935,0.055268178147753935
7,23,0.055262552556130766,0.055262552556130766
48,50,-0.055194772110948934,0.055194772110948934
5,35,0.05517779698309339,0.05517779698309339
32,54,-0.05515893157674033,0.05515893157674033
10,31,-0.05515777871618633,0.05515777871618633
17,48,-0.055155950196683755,0.055155950196683755
38,60,0.055103188454874996,0.055103188454874996
18,63,0.05502434728824021,0.05502434728824021
0,56,0.05500708752960866,0.05500708752960866
31,43,0.05498666629347879,0.05498666629347879
6,50,-0.054955814850015806,0.054955814850015806
41,54,0.05492534012619093,0.05492534012619093
19,39,0.05482402085435787,0.05482402085435787
28,48,-0.054762233917710595,0.054762233917710595
9,30,0.054735838198576796,0.054735838198576796
38,57,0.05470397842975992,0.05470397842975992
12,41,0.05467998626136808,0.05467998626136808
9,24,0.054591083367365095,0.054591083367365095
17,30,-0.05454150558071425,0.05454150558071425
4,44,-0.054471268410701434,0.054471268410701434
23,31,-0.05445773247921479,0.05445773247921479
14,23,0.0543090945642684,0.0543090945642684
6,28,-0.05425864177318124,0.05425864177318124
46,48,0.054232961865670906,0.054232961865670906
23,62,-0.05423215167701732,0.05423215167701732
13,43,-0.05413893160578778,0.05413893160578778
24,41,0.05411725173242877,0.05411725173242877
14,40,-0.05409013727831195,0.05409013727831195
52,53,-0.05402566490260386,0.05402566490260386
36,46,0.0540242486382536,0.0540242486382536
14,39,0.054005818186826385,0.054005818186826385
1,30,-0.05400467611770491,0.05400467611770491
0,2,-0.05394639267338055,0.05394639267338055
6,23,0.05391009382719053,0.05391009382719053
33,45,-0.05387451282125098,0.05387451282125098
25,27,0.05383884699886826,0.05383884699886826
41,53,0.05382534836533947,0.05382534836533947
13,60,-0.05378080084692745,0.05378080084692745
48,49,0.05370914513243646,0.05370914513243646
8,26,0.05364942677736816,0.05364942677736816
3,43,-0.05356761061270016,0.05356761061270016
11,45,-0.05347024162442937,0.05347024162442937
2,27,0.05335126836719812,0.05335126836719812
22,33,0.053264002210611484,0.053264002210611484
16,52,-0.053231063836743586,0.053231063836743586
13,29,-0.053207749831257214,0.053207749831257214
14,25,-0.05318506343774799,0.05318506343774799
31,60,-0.05312855996590866,0.05312855996590866
36,61,0.0531125111816388,0.0531125111816388
10,21,0.052845942201426827,0.052845942201426827
31,57,-0.052834070412898525,0.052834070412898525
8,29,0.05281785276850452,0.05281785276850452
48,52,0.052721859697329225,0.052721859697329225
3,60,-0.05268562451865337,0.05268562451865337
7,15,0.05260299394463047,0.05260299394463047
1,17,-0.052602888892755384,0.052602888892755384
32,43,-0.05253330677696365,0.05253330677696365
21,40,0.052527886497092446,0.052527886497092446
16,63,-0.05241536531354139,0.05241536531354139
52,57,0.052399814163541183,0.052399814163541183
13,59,-0.05232935750258365,0.05232935750258365
57,62,-0.05230112343014277,0.05230112343014277
34,62,-0.05230107702773406,0.05230107702773406
34,39,0.0522495148255443,0.0522495148255443
25,39,0.052211009190746005,0.052211009190746005
31,42,0.05212016026539475,0.05212016026539475
35,45,-0.052079631405633806,0.052079631405633806
30,50,0.05197576935296876,0.05197576935296876
3,27,-0.0519058367058781,0.0519058367058781
3,38,-0.05186500379820801,0.05186500379820801
26,63,0.05180602385526872,0.05180602385526872
5,12,0.05173691358420504,0.05173691358420504
8,38,0.051728004470056384,0.051728004470056384
29,58,0.05167615317489009,0.05167615317489009
18,61,0.0516101006353755,0.0516101006353755
47,58,0.05154529905750182,0.05154529905750182
11,62,0.05152817604200411,0.05152817604200411
20,50,0.051389906288712844,0.051389906288712844
26,56,0.0513746561956599,0.0513746561956599
32,48,0.05136745960085669,0.05136745960085669
28,63,-0.05128511053935887,0.05128511053935887
20,26,0.05125206416550284,0.05125206416550284
16,28,-0.0512176865518703,0.0512176865518703
3,36,0.05116641411082822,0.05116641411082822
10,20,0.051124887080726,0.051124887080726
9,37,-0.05102348320421796,0.05102348320421796
22,29,0.05097631576766636,0.05097631576766636
10,24,0.05083751831260936,0.05083751831260936
0,26,-0.05082760737399301,0.05082760737399301
47,51,-0.05081733571694444,0.05081733571694444
5,61,0.05076595498509643,0.05076595498509643
7,43,0.0507324502393342,0.0507324502393342
7,18,-0.05073012387496883,0.05073012387496883
21,47,0.05072830665258518,0.05072830665258518
7,61,-0.050706198315482065,0.050706198315482065
34,49,-0.050679581213535115,0.050679581213535115
52,55,-0.05060286700525615,0.05060286700525615
33,63,0.05056148179094407,0.05056148179094407
9,15,-0.05052677453343428,0.05052677453343428
2,29,0.0504604737227369,0.0504604737227369
18,36,0.050364787281080965,0.050364787281080965
10,47,0.050337044551642264,0.050337044551642264
26,49,0.05020717476104932,0.05020717476104932
35,36,0.0500809883156096,0.0500809883156096
35,49,-0.050069487787484615,0.050069487787484615
17,59,0.05004254042492036,0.05004254042492036
22,23,0.050037349022227125,0.050037349022227125
7,60,0.04997331886090629,0.04997331886090629
51,60,-0.04988298053179486,0.04988298053179486
1,13,-0.04980301593550845,0.04980301593550845
19,25,-0.04978492833875487,0.04978492833875487
14,20,0.04977017696363943,0.04977017696363943
24,63,-0.049766445489393386,0.049766445489393386
2,53,-0.04974977347068529,0.04974977347068529
6,53,-0.0496870824369803,0.0496870824369803
28,56,0.04966476310944353,0.04966476310944353
30,53,0.04960661437383885,0.04960661437383885
7,10,0.049418943507154554,0.049418943507154554
0,59,-0.04940888289395056,0.04940888289395056
3,63,-0.049327635498517354,0.049327635498517354
1,24,0.0492853113148704,0.0492853113148704
30,62,0.04920838818495819,0.04920838818495819
52,62,0.04919689033161175,0.04919689033161175
1,55,0.04915549144302335,0.04915549144302335
12,60,0.049143053856547055,0.049143053856547055
2,40,0.04910567872614389,0.04910567872614389
31,55,-0.04901144014760479,0.04901144014760479
48,53,-0.0490050807226297,0.0490050807226297
38,48,-0.048992634609993826,0.048992634609993826
26,27,0.048971291995752564,0.048971291995752564
29,56,0.04895011616385782,0.04895011616385782
10,46,0.048930128848829094,0.048930128848829094
12,42,0.0489192125544398,0.0489192125544398
5,20,0.04881622658307495,0.04881622658307495
38,49,0.04881241367901405,0.04881241367901405
23,58,-0.0487651919935177,0.0487651919935177
0,22,0.048731833298907394,0.048731833298907394
4,49,0.04863823464308772,0.04863823464308772
18,46,0.04861777892450078,0.04861777892450078
4,56,-0.048612148961923195,0.048612148961923195
0,62,0.04858697392743414,0.04858697392743414
28,51,-0.04852591104939212,0.04852591104939212
6,58,0.0484703792533669,0.0484703792533669
8,24,-0.04837725615927428,0.04837725615927428
25,35,0.04827377846464544,0.04827377846464544
11,23,-0.0482687856580543,0.0482687856580543
50,59,0.04826849947317402,0.04826849947317402
17,36,-0.048225498697935694,0.048225498697935694
8,57,-0.04793614838660286,0.04793614838660286
31,49,-0.0479331065314554,0.0479331065314554
14,35,-0.047855698436008454,0.047855698436008454
38,63,0.04783408818919246,0.04783408818919246
7,22,0.04779233934341453,0.04779233934341453
2,28,0.047783378235347215,0.047783378235347215
20,34,0.04775908022718574,0.04775908022718574
16,31,-0.04771999214025743,0.04771999214025743
20,36,-0.047652876654648825,0.047652876654648825
32,34,0.047601206485567545,0.047601206485567545
6,31,-0.04757708347770607,0.04757708347770607
21,63,0.04756722006521664,0.04756722006521664
5,37,0.04755145815149252,0.04755145815149252
44,56,-0.047441980458782784,0.047441980458782784
1,15,0.047421021848320345,0.047421021848320345
0,63,-0.047401935434599515,0.047401935434599515
47,52,0.04731812585210229,0.04731812585210229
21,53,0.04731403387562909,0.04731403387562909
27,51,-0.04730519897210787,0.04730519897210787
30,48,0.04726728468249007,0.04726728468249007
22,42,0.04719822602362827,0.04719822602362827
8,28,-0.047194366150001554,0.047194366150001554
1,39,-0.04716571272532469,0.04716571272532469
33,43,-0.04714307335252658,0.04714307335252658
25,55,-0.04704861965196766,0.04704861965196766
20,63,0.047014296975401604,0.047014296975401604
22,31,-0.047011888903525055,0.047011888903525055
34,41,-0.04694429485468533,0.04694429485468533
20,29,0.046908518498857986,0.046908518498857986
9,56,0.04676018643292119,0.04676018643292119
21,42,0.04672591444842615,0.04672591444842615
33,50,-0.04668229156000838,0.04668229156000838
30,41,0.04657235760341735,0.04657235760341735
7,35,0.046483151431192256,0.046483151431192256
51,52,0.0464310674189202,0.0464310674189202
43,61,-0.04637318030611172,0.04637318030611172
30,38,0.04618040299482613,0.04618040299482613
19,34,-0.04617306370001293,0.04617306370001293
15,24,-0.04613889237489801,0.04613889237489801
18,28,0.04609630222628705,0.04609630222628705
30,56,-0.04599948208524074,0.04599948208524074
9,13,0.045865757786631524,0.045865757786631524
6,43,-0.045861769262415905,0.045861769262415905
7,41,-0.04562756715564662,0.04562756715564662
58,60,0.045578227774652515,0.045578227774652515
44,55,-0.04557720995370115,0.04557720995370115
23,46,-0.045538259840198485,0.045538259840198485
21,32,-0.04550904578750377,0.04550904578750377
22,51,-0.04538338802728947,0.04538338802728947
3,44,0.04537335358219588,0.04537335358219588
2,36,0.04534302684224626,0.04534302684224626
41,42,-0.045315834158500844,0.045315834158500844
21,43,-0.045306357109233926,0.045306357109233926
33,53,0.0452468908685578,0.0452468908685578
26,41,0.04524403369108531,0.04524403369108531
22,63,-0.045163592270130025,0.045163592270130025
0,11,-0.0451266487177521,0.0451266487177521
57,59,0.045106571520006175,0.045106571520006175
19,26,0.045105652357589794,0.045105652357589794
47,61,-0.04508258302916081,0.04508258302916081
10,40,-0.045068060141920455,0.045068060141920455
40,57,-0.04502657487377472,0.04502657487377472
2,4,-0.044980943719261285,0.044980943719261285
10,54,-0.04496868381949759,0.04496868381949759
3,4,0.044889197474256404,0.044889197474256404
59,60,-0.04485105032215115,0.04485105032215115
23,34,0.04483576946594064,0.04483576946594064
10,25,-0.04482040548842755,0.04482040548842755
2,48,0.04479378741322388,0.04479378741322388
22,32,-0.0446314896093674,0.0446314896093674
18,38,-0.044617522014609584,0.044617522014609584
4,27,0.044589735548736235,0.044589735548736235
42,46,0.04456082816720975,0.04456082816720975
32,53,0.044484704480824214,0.044484704480824214
20,62,0.0444576334932198,0.0444576334932198
12,62,-0.04437752767267414,0.04437752767267414
51,57,-0.0443624369908243,0.0443624369908243
8,48,-0.0443164997340293,0.0443164997340293
30,40,0.04429294978988336,0.04429294978988336
10,15,0.04426749874088842,0.04426749874088842
12,21,-0.04425260879997368,0.04425260879997368
24,37,-0.04424908183012532,0.04424908183012532
18,34,-0.04424074462202406,0.04424074462202406
2,43,-0.044197126175314426,0.044197126175314426
25,34,0.044191349236463305,0.044191349236463305
35,37,-0.044172819657662774,0.044172819657662774
6,60,-0.04413220429581009,0.04413220429581009
49,57,0.04401803255857853,0.04401803255857853
36,45,0.043893216503319295,0.043893216503319295
24,50,-0.04382724765488533,0.04382724765488533
19,43,0.04376951734468224,0.04376951734468224
1,28,-0.043706791688994405,0.043706791688994405
24,60,-0.04356170348207295,0.04356170348207295
21,48,-0.04354757279487684,0.04354757279487684
4,12,-0.04353777756292058,0.04353777756292058
15,56,0.043530600361918796,0.043530600361918796
60,61,0.04350110140494342,0.04350110140494342
7,17,0.043401390485378964,0.043401390485378964
34,56,-0.043396651733344324,0.043396651733344324
8,52,0.043389353098348404,0.043389353098348404
49,59,-0.04337190030189296,0.04337190030189296
11,17,0.04335236019676381,0.04335236019676381
12,34,-0.04333827407823988,0.04333827407823988
10,56,0.04333460087915222,0.04333460087915222
5,45,-0.043318210657146285,0.043318210657146285
13,46,0.04325566203113762,0.04325566203113762
44,46,-0.043220404291466785,0.043220404291466785
35,58,-0.043199671050479525,0.043199671050479525
12,55,0.04317583763848242,0.04317583763848242
36,38,-0.043154086931274545,0.043154086931274545
31,59,-0.04314559750398144,0.04314559750398144
44,52,-0.043122742204987526,0.043122742204987526
36,51,-0.04308801388742829,0.04308801388742829
42,57,0.04307886179537904,0.04307886179537904
3,13,0.04307663155178743,0.04307663155178743
26,42,-0.04306437759761801,0.04306437759761801
9,62,-0.04305741838290822,0.04305741838290822
9,61,0.04294850183715261,0.04294850183715261
49,58,0.042938776111962236,0.042938776111962236
29,57,0.04293019437840962,0.04293019437840962
11,38,-0.04292295203381999,0.04292295203381999
27,58,-0.04292287807325778,0.04292287807325778
1,27,0.042902000223715424,0.042902000223715424
43,45,0.04288236447172939,0.04288236447172939
55,60,-0.042870310263042236,0.042870310263042236
26,55,0.04276855887539692,0.04276855887539692
2,46,0.04271795520119312,0.04271795520119312
9,60,-0.042652135618775816,0.042652135618775816
39,45,-0.04259245925536815,0.04259245925536815
9,22,-0.042558329660156595,0.042558329660156595
28,30,0.04244035919588008,0.04244035919588008
44,57,0.042375483878559855,0.042375483878559855
41,46,-0.042373312780022335,0.042373312780022335
11,14,0.04230240227866932,0.04230240227866932
10,52,0.04229609740491492,0.04229609740491492
13,42,-0.04221685275217862,0.04221685275217862
50,56,-0.042188213456694594,0.042188213456694594
9,34,0.04204057852512205,0.04204057852512205
11,37,0.04202920448127495,0.04202920448127495
31,39,-0.042017737376605344,0.042017737376605344
37,41,0.04191249630191316,0.04191249630191316
6,7,0.04186422073188778,0.04186422073188778
16,24,0.041837722748408086,0.041837722748408086
38,45,0.04173817535621369,0.04173817535621369
29,55,-0.041540635228954126,0.041540635228954126
42,56,-0.041519053472372044,0.041519053472372044
22,25,-0.04150352563803866,0.04150352563803866
15,59,0.041319228403922804,0.041319228403922804
14,16,-0.04118229025725276,0.04118229025725276
9,44,-0.04116135300277862,0.04116135300277862
16,23,-0.040956770365093174,0.040956770365093174
4,16,0.04091216085113058,0.04091216085113058
18,44,0.04089925482351956,0.04089925482351956
45,51,0.04088201400709726,0.04088201400709726
14,32,-0.04083011840027556,0.04083011840027556
37,51,-0.04081986394295129,0.04081986394295129
6,8,0.040789118010185255,0.040789118010185255
3,57,-0.04077005731142401,0.04077005731142401
0,6,-0.04072142529929593,0.04072142529929593
15,31,-0.04068251174880947,0.04068251174880947
13,52,-0.04064520695173863,0.04064520695173863
4,48,-0.04053429587845618,0.04053429587845618
12,23,-0.040501699418154596,0.040501699418154596
5,47,-0.04050127111644664,0.04050127111644664
2,37,0.04046487251378638,0.04046487251378638
3,46,0.040315268785924806,0.040315268785924806
24,44,0.04016947582678093,0.04016947582678093
49,52,-0.04016101660883477,0.04016101660883477
15,57,-0.04014141133811558,0.04014141133811558
26,61,0.03999505627486256,0.03999505627486256
11,52,-0.0399915819252422,0.0399915819252422
54,61,-0.039856106423208366,0.039856106423208366
40,47,0.03984475958094207,0.03984475958094207
1,43,-0.039804245372548994,0.039804245372548994
4,24,-0.03978233117065545,0.03978233117065545
5,19,-0.03977234669714582,0.03977234669714582
17,58,-0.03976713903877591,0.03976713903877591
39,60,-0.03969524094198893,0.03969524094198893
31,50,-0.03967987834300472,0.03967987834300472
47,60,0.03963831995979268,0.03963831995979268
7,53,-0.03963305787211273,0.03963305787211273
18,21,0.039546707643332936,0.039546707643332936
7,51,0.03948743334059107,0.03948743334059107
11,58,0.03945515148982866,0.03945515148982866
15,16,0.03945251419376267,0.03945251419376267
28,41,-0.03939496468197072,0.03939496468197072
22,37,-0.03939413274216711,0.03939413274216711
47,54,-0.03931871162869127,0.03931871162869127
43,54,0.039167026288790395,0.039167026288790395
34,43,0.03909917065464154,0.03909917065464154
11,21,-0.03906199218922863,0.03906199218922863
47,63,0.03903858832249468,0.03903858832249468
28,29,-0.039023800369055645,0.039023800369055645
13,19,0.03900597067009597,0.03900597067009597
10,13,0.0389479014822292,0.0389479014822292
32,51,0.038874296325583084,0.038874296325583084
18,41,0.03884378674744812,0.03884378674744812
2,3,0.038808863187309216,0.038808863187309216
5,6,-0.03878695395393996,0.03878695395393996
27,42,0.03872497116382974,0.03872497116382974
28,44,-0.03871355328006333,0.03871355328006333
14,47,0.03856832350863633,0.03856832350863633
20,51,-0.03854804153235048,0.03854804153235048
37,59,0.03838364283367123,0.03838364283367123
30,43,0.038356256028857096,0.038356256028857096
39,42,-0.03833713219061343,0.03833713219061343
18,51,0.03827412287552714,0.03827412287552714
1,56,0.038221548144032204,0.038221548144032204
30,44,-0.03821832227135392,0.03821832227135392
17,55,0.0382000601426589,0.0382000601426589
54,56,-0.038092482785090524,0.038092482785090524
1,45,0.03795945223204223,0.03795945223204223
18,56,0.037954028649560025,0.037954028649560025
45,48,-0.037889859538329164,0.037889859538329164
12,46,-0.03784496939950138,0.03784496939950138
1,4,0.037798983627410764,0.037798983627410764
10,34,0.03771689302248986,0.03771689302248986
14,29,0.03768991266502529,0.03768991266502529
7,55,0.03766656824072248,0.03766656824072248
49,50,-0.03762606688925814,0.03762606688925814
8,54,-0.037604042974185306,0.037604042974185306
5,34,-0.037580716689740876,0.037580716689740876
27,38,-0.03741590763971871,0.03741590763971871
6,46,0.037356782748205634,0.037356782748205634
21,24,-0.03734125906418838,0.03734125906418838
7,63,-0.03731759970752253,0.03731759970752253
0,24,-0.037293962401241255,0.037293962401241255
34,36,0.0372651106159782,0.0372651106159782
56,58,0.0372598140815549,0.0372598140815549
33,52,0.037247759447310194,0.037247759447310194
40,55,-0.03721509080608176,0.03721509080608176
13,61,0.03718042309047546,0.03718042309047546
11,48,-0.0371491867392246,0.0371491867392246
0,8,0.03713129488563962,0.03713129488563962
8,42,0.03710275084816833,0.03710275084816833
45,50,-0.03709432541358044,0.03709432541358044
5,13,-0.03705744559066416,0.03705744559066416
49,60,0.037037569776395635,0.037037569776395635
27,36,-0.03703373857821839,0.03703373857821839
17,31,0.037018363386056526,0.037018363386056526
25,56,-0.03694306190015936,0.03694306190015936
10,36,-0.036852951085835056,0.036852951085835056
26,39,0.03682031744886534,0.03682031744886534
39,50,0.036774016313247865,0.036774016313247865
13,28,-0.03675943805489938,0.03675943805489938
8,62,0.03659679501765441,0.03659679501765441
4,5,-0.03657915690529223,0.03657915690529223
8,41,0.0365115392992285,0.0365115392992285
49,54,-0.03644432618801793,0.03644432618801793
9,14,-0.036429409434259485,0.036429409434259485
33,56,-0.03636528895368614,0.03636528895368614
9,49,-0.03633866230847816,0.03633866230847816
4,45,0.03628165650162201,0.03628165650162201
0,10,0.03622540091279829,0.03622540091279829
22,40,0.036200978157508536,0.036200978157508536
2,38,-0.0361782218631817,0.0361782218631817
31,34,0.03617533563959599,0.03617533563959599
5,18,0.036075324607951834,0.036075324607951834
55,59,-0.036047343964496124,0.036047343964496124
43,48,-0.036018886801844056,0.036018886801844056
35,54,0.03593578978176212,0.03593578978176212
33,60,-0.03585452129620068,0.03585452129620068
17,24,0.03584480491390668,0.03584480491390668
32,37,-0.03582343654133497,0.03582343654133497
37,40,0.03581459265117424,0.03581459265117424
3,35,0.03574771785792534,0.03574771785792534
12,47,0.03567929668258329,0.03567929668258329
18,52,-0.03567218639846206,0.03567218639846206
24,40,0.03562626244489442,0.03562626244489442
39,47,-0.035626088356565486,0.035626088356565486
11,19,-0.035570073547230865,0.035570073547230865
40,50,-0.03554056409348632,0.03554056409348632
2,31,-0.035417575796042565,0.035417575796042565
11,15,-0.03536664778898105,0.03536664778898105
51,55,0.0353363885286334,0.0353363885286334
3,22,-0.035244142101409845,0.035244142101409845
4,50,-0.03514783968266507,0.03514783968266507
30,47,-0.03514249261262472,0.03514249261262472
1,60,-0.03505360963551108,0.03505360963551108
38,55,-0.03497980856437916,0.03497980856437916
23,57,-0.03484832264825527,0.03484832264825527
19,27,0.034833017957819394,0.034833017957819394
15,18,0.03478766811995273,0.03478766811995273
56,62,0.034773655472394346,0.034773655472394346
34,59,0.03475856804480089,0.03475856804480089
27,53,-0.034744032948447086,0.034744032948447086
9,31,0.03471452908905857,0.03471452908905857
22,28,0.03465443206163587,0.03465443206163587
24,55,0.03463097609130935,0.03463097609130935
2,7,0.034602919136655814,0.034602919136655814
31,52,0.03458487358286243,0.03458487358286243
24,54,0.03457626956632544,0.03457626956632544
35,53,-0.03456976881750121,0.03456976881750121
2,9,-0.03454352280489338,0.03454352280489338
33,37,-0.03444418327499936,0.03444418327499936
33,42,0.03443415827688415,0.03443415827688415
8,47,-0.03443269607078954,0.03443269607078954
7,8,0.034365612841706986,0.034365612841706986
20,57,0.03426800229206285,0.03426800229206285
24,27,0.03421454643978841,0.03421454643978841
4,26,0.034212038145834574,0.034212038145834574
29,41,0.034132859663553596,0.034132859663553596
26,37,-0.03410194212196768,0.03410194212196768
19,52,-0.03408708996191465,0.03408708996191465
14,56,0.034079764451476445,0.034079764451476445
8,49,0.034051743921226466,0.034051743921226466
37,63,-0.03400126888966548,0.03400126888966548
15,20,0.034000097741627905,0.034000097741627905
44,51,-0.033977967550896604,0.033977967550896604
7,58,-0.033940581007759395,0.033940581007759395
43,59,0.03392310638777088,0.03392310638777088
20,48,-0.033774383536811496,0.033774383536811496
47,56,0.033742455383180686,0.033742455383180686
37,55,-0.03366476769494537,0.03366476769494537
20,24,-0.0335836503036098,0.0335836503036098
21,28,0.0335593801722504,0.0335593801722504
9,63,0.03355444916569854,0.03355444916569854
17,40,-0.033272580787198594,0.033272580787198594
2,6,0.03319848098291266,0.03319848098291266
9,23,-0.03318599221431679,0.03318599221431679
6,21,-0.033073749979094305,0.033073749979094305
13,24,0.03306788805840719,0.03306788805840719
41,55,0.03294452884305288,0.03294452884305288
7,24,0.03293777068603028,0.03293777068603028
1,54,-0.032831276364471834,0.032831276364471834
29,44,-0.03270848213028003,0.03270848213028003
2,34,0.03270159768183466,0.03270159768183466
3,41,0.032659607559818796,0.032659607559818796
10,53,0.032510303875795815,0.032510303875795815
18,27,-0.03241096022342725,0.03241096022342725
8,34,-0.032371237981195414,0.032371237981195414
51,62,-0.03236650642266971,0.03236650642266971
47,62,0.032345071432668245,0.032345071432668245
19,46,-0.03232861320580964,0.03232861320580964
18,20,0.03232320625316604,0.03232320625316604
3,33,-0.03230143862700902,0.03230143862700902
11,51,-0.03228235802201746,0.03228235802201746
42,48,0.03221215771322685,0.03221215771322685
21,62,-0.03215012994480373,0.03215012994480373
2,24,0.032143845525422966,0.032143845525422966
50,57,0.0321388872749424,0.0321388872749424
35,46,-0.032103906213288305,0.032103906213288305
14,38,-0.032066627912268324,0.032066627912268324
27,35,0.03206043009588829,0.03206043009588829
40,43,0.031991892058159284,0.031991892058159284
2,8,0.0319672825803691,0.0319672825803691
57,61,-0.03193772102679954,0.03193772102679954
12,17,0.031937075013163514,0.031937075013163514
2,25,0.031900738603638505,0.031900738603638505
36,58,-0.03189342373584896,0.03189342373584896
39,40,-0.03185367074708946,0.03185367074708946
35,63,-0.031823155488056865,0.031823155488056865
12,18,0.03178823078842911,0.03178823078842911
20,31,0.031782414647520144,0.031782414647520144
0,51,-0.03174391754906377,0.03174391754906377
4,23,-0.03170221175931554,0.03170221175931554
18,59,-0.03165869467327116,0.03165869467327116
11,25,0.03165569279027946,0.03165569279027946
19,62,-0.03156362640849591,0.03156362640849591
6,42,-0.03151240278611527,0.03151240278611527
1,52,-0.0314926153500377,0.0314926153500377
31,54,0.03148001427510474,0.03148001427510474
31,61,-0.03143419398658854,0.03143419398658854
12,50,-0.03139295125012979,0.03139295125012979
8,14,0.031376915496216046,0.031376915496216046
12,14,0.03135066212027739,0.03135066212027739
1,25,-0.03134695822661129,0.03134695822661129
29,32,0.03133804770025193,0.03133804770025193
52,59,-0.03131484220731039,0.03131484220731039
39,63,-0.0312733195678108,0.0312733195678108
26,31,-0.031158820263235056,0.031158820263235056
6,39,0.03110138865373262,0.03110138865373262
39,56,0.03107077738470506,0.03107077738470506
11,49,0.0309527813714314,0.0309527813714314
0,18,-0.03094519643804011,0.03094519643804011
19,28,0.03092958443124766,0.03092958443124766
3,45,0.03090900966169754,0.03090900966169754
16,20,-0.030880482613758056,0.030880482613758056
29,39,-0.030809550978543824,0.030809550978543824
11,16,-0.030791792025891034,0.030791792025891034
1,3,-0.030786852412422582,0.030786852412422582
21,22,0.030729146978631196,0.030729146978631196
23,24,-0.030725107156173177,0.030725107156173177
42,55,-0.030725055106408914,0.030725055106408914
16,51,0.030706894146534984,0.030706894146534984
25,49,0.03060347022302044,0.03060347022302044
38,40,0.030579923284485187,0.030579923284485187
60,63,-0.030540513343391397,0.030540513343391397
6,63,0.030537649116525973,0.030537649116525973
44,47,0.030422867943613655,0.030422867943613655
14,54,-0.030405340490248126,0.030405340490248126
8,19,0.03036870201636099,0.03036870201636099
4,11,-0.030195970878566982,0.030195970878566982
36,57,0.03019479769211853,0.03019479769211853
54,59,0.030087208887205112,0.030087208887205112
18,19,0.030053621984216315,0.030053621984216315
7,40,-0.029928736788967215,0.029928736788967215
38,47,-0.02992843624510666,0.02992843624510666
12,52,0.029920917163476307,0.029920917163476307
6,16,0.029865171816177084,0.029865171816177084
23,52,-0.029849446368765162,0.029849446368765162
3,40,-0.029807911167138563,0.029807911167138563
6,25,-0.029773420153345376,0.029773420153345376
18,35,-0.029771916764199702,0.029771916764199702
45,53,-0.029755939776839522,0.029755939776839522
16,58,-0.02972503736781828,0.02972503736781828
3,5,-0.029687906116145718,0.029687906116145718
36,39,-0.029612839318904214,0.029612839318904214
0,53,0.029524040739904202,0.029524040739904202
